ID,Gender,Status,Children,Est_Income,Age,MARITAL STATUS,BUYER CATEGORY,LTV,DEMOGRAPHIC CLUSTER,ONLINE BEHAVIOR CLUSTER,BUYING BEHAVIOR CLUSTER,Retailer country,Retailer type,Product line,Product type,Product,Year,Quarter,Gross margin,State
1172,M,M,2,91272.2,25.033333,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Australia,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.61745224,
1252,F,M,0,14932.5,70.0,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.50195875,
1253,F,S,0,27498.1,70.0,S,Visitor,LOW VALUE,MIDDLE INCOME SINGLE,VISITOR,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.48322691,
1255,F,M,2,21419.9,59.833333,M,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.4511865,
1256,F,M,2,30665.2,22.88,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q1 2021,0.50270552,
1257,F,M,1,68000.0,44.0,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.48767201,
1258,F,M,2,50561.3,62.0,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.50094408,
1260,F,S,2,23464.0,55.0,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.52776509,
1261,F,M,2,194.57,41.0,U,Product Viewer,LOW VALUE,MARRIED MEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q1 2021,0.51345229,
1262,F,M,1,98680.4,62.0,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.5432615,
1263,M,M,0,65619.7,46.0,U,Product Viewer,LOW VALUE,MARRIED MEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.30401153,
1264,F,M,1,95620.3,41.0,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.47267962,
1265,F,D,1,85275.0,70.0,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.67054264,
1266,F,M,1,66921.4,61.0,U,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.47886386,
1267,F,M,1,98453.6,55.0,U,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.61847994,
1268,F,M,2,94026.8,27.746667,M,Repeat Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q1 2021,0.75828623,
1328,M,M,1,75799.9,46.38,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.52060738,
1329,F,S,2,15688.5,53.06,U,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.49110078,
1330,F,S,0,43382.3,16.073333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.48771237,
1331,M,S,0,2805.01,25.0,S,Visitor,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,VISITOR,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q1 2021,0.51345229,
1332,F,S,0,5185.31,62.053333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,,
1333,F,S,0,42000.0,16.06,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.67054264,
1334,F,S,0,38000.0,22.433333,S,Visitor,MEDIUM VALUE,HIGH INCOME SINGLE,VISITOR,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.36878049,
1335,F,M,1,81641.2,19.0,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.63657091,
1812,F,M,2,60485.5,41.666667,U,Repeat Buyer,HIGH VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.52060738,
1815,F,M,2,809.43,31.913333,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.42589053,
1816,M,S,1,76529.8,58.28,U,Visitor,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,VISITOR,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.48626732,
1817,F,M,2,34577.7,63.253333,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.49208675,
1820,F,S,2,19008.4,52.166667,U,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.52776509,
1821,F,M,0,98056.3,55.966667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.43849621,
1822,M,M,0,80000.0,45.0,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.01695934,
1824,M,M,0,78894.2,34.0,M,Visitor,LOW VALUE,HIGH INCOME FAMILY,VISITOR,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.47645042,
1825,M,S,1,16432.1,20.92,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.63657091,
1844,F,S,0,5185.31,62.053333,U,Product Viewer,HIGH VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.42589053,
1845,F,S,1,35089.0,16.06,S,Buyer,MEDIUM VALUE,MIDDLE INCOME SINGLE,BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.4859568,
1846,F,S,0,37000.0,22.433333,U,Repeat Buyer,MEDIUM VALUE,MARRIED MEN,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,,
1894,F,M,2,47010.1,57.406667,U,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.51654766,
1896,F,S,0,67239.4,44.433333,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.52776509,
1897,M,M,1,69406.7,46.826667,U,Buyer,MEDIUM VALUE,MARRIED MEN,BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.51132724,
2007,M,M,2,90103.7,34.946667,M,Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.50592844,
2008,F,M,0,59008.4,30.18,S,Product Viewer,HIGH VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.47985099,
2009,M,S,1,5265.35,52.873333,U,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.4511865,
2010,M,S,1,84978.1,21.64,M,Repeat Buyer,HIGH VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q1 2021,0.50270552,
2011,F,M,2,36647.9,49.986667,U,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.48793321,
2021,F,S,0,64319.2,41.226667,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.49699001,
2013,F,S,1,73338.0,48.246667,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.52776509,
2021,F,S,0,433.74,60.746667,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q1 2021,0.51345229,
2015,F,M,2,16962.2,45.36,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.5432615,
2017,M,M,2,10708.3,26.026667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.08639441,
2020,F,M,0,2031.61,20.3,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.34585609,
2024,F,S,2,16938.5,46.0,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.47398374,
2027,F,M,0,55221.0,61.0,U,Product Viewer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.61745224,
2028,F,M,1,8073.11,55.0,U,Product Viewer,MEDIUM VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q1 2021,0.75567033,
2367,F,S,2,19131.1,56.186667,S,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.42589053,
2371,F,S,2,6440.46,41.0,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q1 2021,0.50270552,
2372,M,M,1,63900.9,28.333333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.4859568,
2373,M,M,2,28766.9,46.84,U,Repeat Buyer,MEDIUM VALUE,MARRIED MEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.5432615,
2377,M,S,0,72928.2,38.733333,S,Repeat Buyer,MEDIUM VALUE,HIGH INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.51132724,
2378,M,M,2,91272.2,25.033333,U,Product Viewer,HIGH VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.36752899,
2383,F,S,0,73228.3,43.0,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.67401726,
2386,M,M,1,64792.3,52.146667,S,Buyer,LOW VALUE,MIDDLE INCOME SINGLE,BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.47754306,
2388,F,S,0,93322.1,40.313333,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.62147138,
2427,F,S,0,39461.0,22.226667,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.52060738,
2428,M,M,1,47371.0,54.96,M,Product Viewer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.42589053,
2429,F,S,0,89813.6,12.846667,S,Repeat Buyer,HIGH VALUE,HIGH INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.48633315,
2431,M,S,1,16432.1,20.92,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.48941939,
2434,F,S,1,540.4,39.213333,M,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.52776509,
2436,F,M,2,80087.7,41.92,M,Repeat Buyer,HIGH VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,,
2437,F,M,2,59691.3,38.04,S,Visitor,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,VISITOR,INSTORE LOW VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,,
2438,F,S,2,11251.1,41.0,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.48446215,
2576,F,M,2,47902.0,26.033333,S,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.49537618,
2577,M,M,1,7545.96,16.753333,U,Repeat Buyer,MEDIUM VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Denmark,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.4511865,
2581,M,S,2,89459.9,53.28,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Denmark,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q1 2021,0.51345229,
2584,F,S,1,13576.5,39.426667,M,Product Viewer,LOW VALUE,MARRIED MEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.5432615,
2586,F,M,2,42031.8,50.753333,M,Repeat Buyer,MEDIUM VALUE,MARRIED MEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Denmark,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.67054264,
2591,M,S,2,43634.5,21.78,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Denmark,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.36878049,
2595,F,S,1,13109.1,62.606667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.63657091,
2596,M,S,1,92647.5,56.046667,U,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q1 2021,0.7545717,
2637,F,M,2,55860.0,14.573333,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Equipment Rental Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.52060738,
2644,M,M,2,57360.8,53.253333,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Equipment Rental Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.5091954,
2645,M,M,1,92414.7,45.513333,M,Repeat Buyer,MEDIUM VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Denmark,Equipment Rental Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,,
2647,F,S,2,14578.8,60.933333,M,Repeat Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Denmark,Equipment Rental Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.36878049,
2648,F,M,2,87578.2,53.366667,S,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Denmark,Equipment Rental Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.63657091,
2848,F,S,1,13576.5,39.426667,U,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.4511865,
2850,F,M,2,42031.8,50.753333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.52331002,
3466,F,S,1,12374.9,33.493333,M,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.50503326,
3467,F,M,2,69133.9,26.833333,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.46397557,
3469,F,M,2,84948.0,29.446667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.4511865,
3470,F,M,2,30998.8,40.96,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q1 2021,0.50270552,
3476,M,S,0,21416.5,35.653333,M,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.48678894,
3480,M,M,2,78554.2,16.7,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.49595708,
3481,F,M,2,38215.9,30.886667,M,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.52776509,
3483,F,M,2,49745.3,47.966667,M,Product Viewer,HIGH VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q1 2021,0.51345229,
3485,F,M,2,88427.0,13.86,U,Product Viewer,MEDIUM VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.5432615,
3486,F,M,2,98003.7,26.273333,U,Product Viewer,HIGH VALUE,HIGH INCOME FAMILY,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.33619945,
3487,M,S,0,89142.7,53.693333,S,Product Viewer,HIGH VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.3229706,
3488,F,S,0,74530.8,63.086667,U,Product Viewer,HIGH VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.67157487,
